,frame,x [nm],y [nm],Photon #,Sigma [nm]
1955,16.0,35164.36,31653.53,156,83.7
1956,16.0,35773.9,2357.06,1409,126.86
1957,16.0,36719.43,34822.43,1939,143.51
1958,16.0,37359.37,53436.19,130,79.4
1959,16.0,37484.36,7690.13,585,127.42
1960,16.0,37669.07,43742.18,868,121.61
1961,16.0,38056.08,13310.84,2611,120.2
1962,16.0,38269.04,5208.43,267,124.33
1963,16.0,38477.16,53599.41,698,113.14
1964,16.0,38661.58,38164.31,314,141.42
1965,16.0,39385.34,29723.54,151,104.53
1966,16.0,40689.56,51470.16,194,82.71
1967,16.0,40918.45,53355.27,565,109.23
1968,16.0,41328.42,44890.06,241,111.92
1969,16.0,42151.21,11954.0,558,131.21
1970,16.0,42201.53,30887.27,1866,117.94
1971,16.0,43863.28,7873.04,1368,127.98
1972,16.0,43961.14,38720.23,433,146.51
1973,16.0,48031.74,44434.18,594,124.95
1974,16.0,49694.83,37474.27,562,130.26
1975,16.0,49783.57,42681.67,835,119.29
1976,16.0,49840.74,30654.38,1151,113.48
1977,16.0,50079.89,36979.39,516,117.07
1978,16.0,50556.97,10622.21,577,137.72
1979,16.0,51161.01,3769.3,253,99.4
1980,16.0,51569.88,49999.99,880,106.56
1981,16.0,52230.12,30419.63,285,120.9
1982,16.0,52248.29,50916.22,532,109.74
1983,16.0,52381.34,50516.51,280,96.64
1984,16.0,52630.34,11874.58,605,135.01
1985,16.0,52859.64,45899.16,482,161.44
1986,16.0,52868.37,24490.02,1487,136.58
1987,16.0,53089.5,31625.32,705,137.18
1988,16.0,53462.19,13042.03,1723,128.15
1989,16.0,53546.73,7159.83,1431,114.62
1990,16.0,53638.25,36293.36,510,111.48
1991,16.0,53781.76,37566.52,224,90.02
1992,16.0,54003.61,12016.62,818,157.51
1993,16.0,54139.52,18644.16,318,155.44
1994,17.0,670.26,43725.31,135,97.33
1995,17.0,834.03,52171.51,224,118.88
1996,17.0,863.78,51482.45,507,120.72
1997,17.0,1427.12,46351.2,2159,120.36
1998,17.0,1796.15,37558.13,220,108.29
1999,17.0,2226.56,11643.38,403,117.45
2000,17.0,2604.16,54154.13,928,115.41
2001,17.0,2848.47,23977.68,610,116.47
2002,17.0,3093.26,33097.06,371,117.43
2003,17.0,3324.72,20013.46,169,114.21
2004,17.0,3828.22,32104.11,428,100.81
2005,17.0,4821.05,42532.98,154,99.8
2006,17.0,5217.96,53905.83,255,109.65
2007,17.0,5982.12,32778.8,161,94.67
2008,17.0,6384.93,30234.88,318,108.44
2009,17.0,7070.92,34210.48,820,105.36
2010,17.0,7179.52,20393.96,372,132.26
2011,17.0,7303.3,27447.79,241,108.41
2012,17.0,7480.37,16709.26,1070,126.69
2013,17.0,7492.77,50582.69,657,126.01
2014,17.0,7533.79,19681.8,434,96.26
2015,17.0,7734.15,45126.69,232,112.63
2016,17.0,7779.1,26899.11,393,135.08
2017,17.0,8059.94,44658.13,302,107.36
2018,17.0,8227.6,18329.53,346,108.99
2019,17.0,8385.51,49472.69,290,97.82
2020,17.0,8636.58,15302.36,471,117.09
2021,17.0,8881.38,51853.72,262,88.24
2022,17.0,10141.53,33389.27,598,127.18
2023,17.0,10440.99,31292.86,1142,129.25
2024,17.0,10477.02,27370.54,1382,131.89
2025,17.0,10588.54,50804.54,197,109.8
2026,17.0,11733.56,12069.83,191,118.01
2027,17.0,11756.55,14618.42,500,128.51
2028,17.0,11869.32,31357.88,247,116.09
2029,17.0,12186.55,21632.62,239,118.52
2030,17.0,12592.19,48748.87,1084,121.26
2031,17.0,13304.17,36519.01,632,116.94
2032,17.0,13677.64,48365.38,605,113.01
2033,17.0,13841.22,49676.63,684,121.47
2034,17.0,14041.77,35240.84,195,130.28
2035,17.0,14619.06,20324.03,977,135.61
2036,17.0,14803.85,45453.57,169,117.52
2037,17.0,14910.69,13165.02,1530,131.67
2038,17.0,14988.43,50192.08,160,86.67
2039,17.0,15396.57,49924.93,967,126.77
2040,17.0,15768.14,44157.16,724,119.28
2041,17.0,16232.3,35821.4,531,141.98
2042,17.0,16347.93,53319.2,317,115.34
2043,17.0,16668.88,31086.31,175,112.04
2044,17.0,17109.2,46426.32,552,125.31
2045,17.0,17574.44,22539.77,1188,132.59
2046,17.0,17688.28,49853.92,308,120.58
2047,17.0,17910.45,24689.25,673,140.24
2048,17.0,17980.55,52518.31,800,123.45
2049,17.0,18032.61,45203.94,330,99.22
2050,17.0,18080.6,13250.84,241,127.43
2051,17.0,18833.46,15107.79,2029,136.02
2052,17.0,19381.88,13706.65,329,117.1
2053,17.0,19449.44,52210.58,220,91.64
2054,17.0,19676.08,39517.9,440,122.72
2055,17.0,20032.95,16004.57,587,120.8
2056,17.0,20459.83,27622.87,713,133.94
2057,17.0,21121.49,2674.33,1114,132.99
2058,17.0,22021.72,3397.26,2077,136.17
2059,17.0,22526.51,29545.0,956,122.39
2060,17.0,23131.77,37157.33,179,103.37
2061,17.0,23143.45,50563.17,656,124.38
2062,17.0,23173.98,43957.83,1123,132.65
2063,17.0,23189.83,25258.47,506,139.49
2064,17.0,24136.08,13826.08,1264,132.09
2065,17.0,24754.99,39488.6,149,95.16
2066,17.0,25721.71,35251.92,140,91.07
2067,17.0,25865.91,39183.3,251,134.03
2068,17.0,26708.0,25574.31,608,144.25
2069,17.0,27210.47,30274.88,1058,137.67
2070,17.0,27745.37,43797.79,627,136.63
2071,17.0,28131.73,9424.6,284,115.46
2072,17.0,28369.5,29567.15,178,108.97
2073,17.0,28853.67,48967.23,168,90.24
2074,17.0,29137.13,17129.65,188,133.46
2075,17.0,29139.41,50648.79,128,93.94
2076,17.0,29358.41,29341.05,231,143.12
2077,17.0,29761.35,32684.14,971,133.22
2078,17.0,29885.56,47770.11,1456,125.37
2079,17.0,30313.79,50245.29,607,127.49
2080,17.0,31054.5,28316.62,2172,129.46
2081,17.0,31679.96,44456.88,313,145.59
2082,17.0,31888.39,52035.23,177,100.55
2083,17.0,32215.65,42020.73,384,139.82
2084,17.0,33012.58,51184.68,264,139.06
2085,17.0,33258.06,10161.55,1035,123.08
2086,17.0,33470.02,41798.42,156,115.03
2087,17.0,34491.72,52542.67,350,125.02
2088,17.0,35168.72,31643.97,209,94.6
2089,17.0,35775.49,2359.32,1613,125.97
2090,17.0,37358.66,53439.56,124,85.53
2091,17.0,37471.94,18975.93,138,100.83
2092,17.0,38472.35,53591.33,686,111.77
2093,17.0,39387.42,29708.97,343,126.9
2094,17.0,39513.17,20226.06,1136,123.95
2095,17.0,40692.95,51465.05,187,77.49
2096,17.0,40918.83,53355.26,609,120.23
2097,17.0,41311.46,44886.65,180,105.15
2098,17.0,42510.82,37058.12,158,109.35
2099,17.0,43864.38,7871.19,1466,131.85
2100,17.0,48027.15,44424.52,518,117.53
2101,17.0,48812.96,35551.62,1160,124.12
2102,17.0,49786.14,42682.74,873,123.71
2103,17.0,49846.54,30654.79,1408,116.92
2104,17.0,51158.21,3774.15,238,98.77
2105,17.0,51568.73,49995.99,915,114.09
2106,17.0,52235.61,30417.08,336,136.55
2107,17.0,52250.53,50918.76,585,118.19
2108,17.0,52372.51,50524.94,465,126.92
2109,17.0,52849.92,45914.75,358,140.23
2110,17.0,52857.52,24493.47,1315,132.69
2111,17.0,53087.48,31630.63,734,139.97
2112,17.0,53464.1,13034.95,1624,120.1
2113,17.0,53546.77,7143.46,1404,123.15
2114,17.0,53643.48,36293.98,543,117.22
2115,17.0,53778.72,37579.05,405,121.05
2116,17.0,53812.81,12292.99,621,136.92
2117,17.0,54030.74,51284.8,83,78.49
2118,18.0,655.84,43720.39,146,93.69
2119,18.0,832.5,52171.92,150,98.76
2120,18.0,853.48,51497.39,457,112.7
2121,18.0,1430.15,46349.34,2273,126.16
2122,18.0,1795.95,37543.57,195,107.45
2123,18.0,1823.7,27441.81,441,122.52
2124,18.0,2236.87,11634.63,396,115.29
2125,18.0,2601.37,54159.62,911,118.16
2126,18.0,2842.93,23977.93,802,134.02
2127,18.0,3078.47,33102.73,405,122.05
2128,18.0,3319.08,20018.52,199,124.7
2129,18.0,3831.06,32108.99,426,103.97
2130,18.0,5973.5,32760.74,240,124.15
2131,18.0,6274.27,6971.01,212,139.17
2132,18.0,6382.72,30234.83,336,115.3
2133,18.0,7071.51,34207.49,772,105.41
2134,18.0,7191.0,20411.31,242,101.95
2135,18.0,7293.91,27445.22,279,122.98
2136,18.0,7472.04,16708.14,895,119.74
2137,18.0,7507.68,50590.97,697,142.3
2138,18.0,7532.09,19650.73,214,104.4
2139,18.0,7744.26,45129.24,266,123.62
2140,18.0,8056.96,44638.54,329,118.25
2141,18.0,8075.25,33592.45,141,117.57
2142,18.0,8214.71,18334.48,353,112.74
2143,18.0,8374.44,49461.15,290,96.69
2144,18.0,8635.02,15287.55,474,127.6
2145,18.0,8871.17,51846.68,254,91.76
2146,18.0,10133.94,33388.44,443,126.04
2147,18.0,10459.21,31155.15,858,134.5
2148,18.0,10469.02,27366.02,1455,126.87
2149,18.0,10587.02,15792.83,194,133.3
2150,18.0,10801.95,22942.04,708,142.47
2151,18.0,11719.65,12077.04,205,124.91
2152,18.0,11761.61,14620.22,762,126.08
2153,18.0,11872.78,31342.24,328,120.89
2154,18.0,12589.04,48744.06,1081,116.41
2155,18.0,12794.14,15035.8,206,128.45
2156,18.0,13307.94,36519.95,609,111.68
2157,18.0,13676.34,48366.84,561,104.35
2158,18.0,13852.1,49672.47,747,122.81
2159,18.0,15391.79,49930.08,826,119.12
2160,18.0,15770.74,44155.44,730,120.52
2161,18.0,16230.08,35821.71,802,126.67
2162,18.0,16349.84,53347.74,463,120.78
2163,18.0,16623.05,22083.0,270,148.11
2164,18.0,16655.73,31108.91,133,108.4
2165,18.0,17112.52,46426.26,582,122.75
2166,18.0,17582.07,22539.98,1014,126.06
2167,18.0,17685.69,49850.35,327,123.2
2168,18.0,17975.75,52519.81,721,118.31
2169,18.0,17999.32,24120.16,860,129.2
2170,18.0,18044.0,45210.67,333,97.91
2171,18.0,18073.79,13234.22,1077,145.78
2172,18.0,19455.81,52197.38,235,99.79
2173,18.0,20020.25,31536.58,668,139.5
2174,18.0,20047.28,16004.41,408,103.02
2175,18.0,20206.33,15474.46,687,140.9
2176,18.0,20446.9,27641.55,562,121.28
2177,18.0,20989.39,43615.42,170,90.98
2178,18.0,21112.14,2666.81,1460,142.73
2179,18.0,22019.59,3399.32,1828,129.85
2180,18.0,23093.49,50446.76,370,115.41
2181,18.0,23115.59,37168.38,183,103.41
2182,18.0,23173.62,43956.27,993,126.44
2183,18.0,23886.42,38262.98,1384,122.47
2184,18.0,24140.5,13832.48,1385,132.8
2185,18.0,24569.18,10511.79,953,138.99
2186,18.0,24751.06,39480.19,125,95.6
2187,18.0,24916.12,24831.04,1624,135.49
2188,18.0,25726.82,35261.98,189,103.94
2189,18.0,25880.12,39188.73,548,135.68
2190,18.0,26215.03,42844.87,1463,124.23
2191,18.0,26637.8,25969.83,159,126.63
2192,18.0,27223.96,30272.61,1172,122.56
2193,18.0,27740.31,43795.35,1489,129.11
2194,18.0,27795.64,19738.32,274,129.03
2195,18.0,28238.63,9481.22,288,132.87
2196,18.0,28466.81,5958.87,155,126.95
2197,18.0,28803.94,24277.43,561,153.1
2198,18.0,28858.2,48973.55,171,82.36
2199,18.0,29812.84,32392.39,1413,133.5
2200,18.0,29880.63,47768.44,1391,124.08
2201,18.0,30311.8,50243.35,552,122.61
2202,18.0,31050.75,28311.31,2106,128.67
2203,18.0,31677.43,44480.12,322,143.79
2204,18.0,31887.26,52035.47,805,123.0
2205,18.0,32351.49,32044.45,639,138.34
2206,18.0,33254.94,10150.51,894,119.22
2207,18.0,33473.33,41801.91,2049,120.15
2208,18.0,34630.99,39004.08,606,135.75
2209,18.0,35160.02,31645.34,204,104.53
2210,18.0,35778.59,2359.26,1637,126.55
2211,18.0,37342.97,53433.77,119,78.31
2212,18.0,37477.44,7686.62,663,137.49
2213,18.0,38363.51,11156.69,228,135.23
2214,18.0,38467.8,53595.58,729,115.67
2215,18.0,38594.19,20533.33,570,123.53
2216,18.0,38671.17,38167.09,273,133.81
2217,18.0,39382.83,29705.94,698,118.35
2218,18.0,40695.38,51478.08,188,80.37
2219,18.0,40924.19,53353.04,615,118.39
2220,18.0,41334.94,44890.23,217,109.39
2221,18.0,42173.27,40701.19,99,92.36
2222,18.0,43065.43,45291.39,293,122.97
2223,18.0,43860.53,7873.2,1218,131.52
2224,18.0,45137.13,23681.4,160,110.01
2225,18.0,47607.05,35757.78,702,122.0
2226,18.0,48014.34,44421.93,505,124.0
2227,18.0,48816.27,35555.89,1494,135.12
2228,18.0,49779.41,42680.35,768,123.87
2229,18.0,51166.04,3772.88,261,105.88
2230,18.0,51174.32,9924.4,1872,125.49
2231,18.0,51293.06,27045.49,1886,128.55
2232,18.0,51567.81,50002.99,953,116.61
2233,18.0,52245.39,6015.61,302,132.77
2234,18.0,52257.36,30399.33,242,104.47
2235,18.0,52259.11,50916.95,590,118.18
2236,18.0,52386.22,50534.77,454,118.94
2237,18.0,52870.25,24485.99,1247,133.11
2238,18.0,53543.95,7150.27,1491,119.68
2239,18.0,53637.73,36298.7,561,121.43
2240,18.0,53776.86,37558.87,1253,145.43
2241,18.0,53809.38,12331.0,876,146.0
2242,18.0,54050.34,51284.75,68,70.53
2243,19.0,837.27,52173.19,169,117.8
2244,19.0,855.71,51489.45,418,107.44
2245,19.0,1425.08,46351.65,2146,120.27
2246,19.0,1794.71,37550.41,184,101.73
2247,19.0,2232.74,11640.19,363,110.67
2248,19.0,2603.53,54156.29,791,108.19
2249,19.0,2848.05,23984.22,888,132.75
2250,19.0,3080.34,33087.94,374,114.77
2251,19.0,3323.08,20031.62,181,117.06
2252,19.0,3636.76,25310.97,150,104.44
2253,19.0,3835.48,32104.62,462,104.92
2254,19.0,4832.61,42535.74,143,96.08
2255,19.0,5995.42,32765.61,204,118.26
2256,19.0,6384.69,30237.26,322,112.38
2257,19.0,6469.53,35363.08,286,118.86
2258,19.0,6547.46,25235.81,115,95.8
2259,19.0,7078.98,34213.07,745,99.01
2260,19.0,7181.37,20420.07,265,114.61
2261,19.0,7288.88,27435.7,190,105.02
2262,19.0,7480.11,16713.77,853,119.19
2263,19.0,7500.17,50589.82,754,146.39
2264,19.0,7734.19,45129.69,191,104.48
2265,19.0,8049.59,44655.32,283,110.54
2266,19.0,8184.58,25602.63,1173,129.24
2267,19.0,8231.1,18339.11,384,118.84
2268,19.0,8379.55,49464.1,282,102.34
2269,19.0,8636.59,15287.24,418,113.82
2270,19.0,8755.86,26666.82,1211,130.04
2271,19.0,8873.54,51855.96,288,97.65
2272,19.0,10130.36,33380.72,539,130.27
2273,19.0,10462.61,31088.95,918,125.55
2274,19.0,10463.02,27370.06,1533,139.76
2275,19.0,10808.29,22949.65,941,136.65
2276,19.0,11732.23,12062.69,209,113.61
2277,19.0,11770.79,14555.07,816,134.15
2278,19.0,11871.43,31330.2,289,122.88
2279,19.0,12183.71,21625.62,1779,134.07
2280,19.0,12558.7,14548.6,269,98.16
2281,19.0,12589.19,48751.36,1097,120.71
2282,19.0,12784.49,15013.85,443,158.61
2283,19.0,12927.96,5196.11,255,140.95
2284,19.0,13306.93,36514.82,567,110.07
2285,19.0,13467.83,28934.58,231,143.58
2286,19.0,13689.28,48370.67,527,106.43
2287,19.0,13839.62,49679.73,629,115.03
2288,19.0,14042.91,29103.3,614,123.32
2289,19.0,15014.38,50184.17,337,133.24
2290,19.0,15389.0,49927.75,380,110.55
2291,19.0,15765.23,44155.85,694,115.73
2292,19.0,16230.81,35822.36,299,136.43
2293,19.0,16261.98,53290.91,335,131.03
2294,19.0,16646.98,31099.39,125,103.93
2295,19.0,17104.53,46442.1,285,123.07
2296,19.0,17585.07,22538.73,845,118.42
2297,19.0,17976.17,52515.5,769,121.69
2298,19.0,18040.49,45214.65,310,96.94
2299,19.0,18073.13,13238.77,879,137.31
2300,19.0,18476.81,4511.0,265,129.13
2301,19.0,18604.99,14889.37,535,146.21
2302,19.0,19447.45,52207.23,211,88.26
2303,19.0,20014.99,31555.39,1477,129.97
2304,19.0,20040.33,16008.13,608,123.35
2305,19.0,20129.64,15359.68,991,133.63
2306,19.0,20465.9,27635.9,495,125.22
2307,19.0,21001.95,43611.63,172,92.15
2308,19.0,21101.76,2676.89,1105,138.45
2309,19.0,22018.61,3399.69,1555,130.85
2310,19.0,23121.31,37152.43,184,103.82
2311,19.0,24134.65,13826.69,1028,130.02
2312,19.0,24555.15,10531.61,923,149.14
2313,19.0,24773.86,39483.0,134,96.51
2314,19.0,25727.35,35258.92,157,100.06
2315,19.0,25834.22,45416.78,1066,138.52
2316,19.0,25873.44,39193.29,513,130.55
2317,19.0,26198.3,16397.9,117,108.2
2318,19.0,26656.54,25978.87,171,118.08
2319,19.0,27221.79,30283.27,1210,131.51
2320,19.0,27730.97,43803.39,1662,140.86
2321,19.0,28251.84,9488.2,377,138.93
2322,19.0,29146.41,50638.23,105,82.22
2323,19.0,29300.83,35273.71,854,127.02
2324,19.0,29812.58,32394.33,1430,137.56
2325,19.0,31049.79,28319.22,1628,130.02
2326,19.0,31895.59,52039.18,754,121.17
2327,19.0,32075.91,38553.82,1422,124.9
2328,19.0,33243.93,10167.75,1664,132.0
2329,19.0,33473.61,41804.08,1684,111.88
2330,19.0,33905.55,27157.44,842,118.92
2331,19.0,35163.1,31654.38,175,90.2
2332,19.0,35775.59,2366.27,1789,137.21
2333,19.0,36455.93,36185.46,1976,117.06
2334,19.0,36682.11,34831.39,1484,126.62
2335,19.0,37351.22,53441.88,144,86.44
2336,19.0,37444.01,25818.44,359,143.59
2337,19.0,37488.53,7683.55,703,141.91
2338,19.0,38467.83,53597.05,667,113.57
2339,19.0,38578.86,20517.2,1961,125.62
2340,19.0,38647.89,38167.55,248,128.42
2341,19.0,38987.3,9822.62,494,131.37
2342,19.0,39388.2,29710.32,703,117.1
2343,19.0,40686.16,51479.67,184,78.14
2344,19.0,40922.9,53357.64,612,116.53
2345,19.0,41327.97,44905.37,237,112.92
2346,19.0,42119.52,11940.59,738,125.82
2347,19.0,42827.14,7962.67,1286,139.8
2348,19.0,43189.87,17536.83,1189,125.82
2349,19.0,43862.46,7869.28,888,133.1
2350,19.0,44101.5,44807.58,293,138.13
2351,19.0,47153.01,35797.79,821,145.07
2352,19.0,47912.12,24059.78,1106,107.11
2353,19.0,47995.85,16408.6,1730,123.71
2354,19.0,48186.46,30961.49,868,135.84
2355,19.0,48303.62,24358.11,1092,135.25
2356,19.0,48322.05,22461.72,2711,130.02
2357,19.0,48814.01,35556.63,1588,144.55
2358,19.0,49775.46,42681.06,756,127.66
2359,19.0,51153.89,3781.37,246,105.23
2360,19.0,51173.94,9920.93,2060,127.95
2361,19.0,51228.43,46246.16,369,129.27
2362,19.0,51574.55,50000.69,951,114.23
2363,19.0,52254.23,50918.23,583,115.1
2364,19.0,52381.01,50537.71,457,127.2
2365,19.0,52885.52,24365.47,1891,133.4
2366,19.0,53434.23,36285.13,741,117.52
2367,19.0,53540.79,7148.9,1494,118.05
2368,19.0,53787.72,37565.68,297,103.5
2369,19.0,53804.6,12307.98,724,133.6
2370,19.0,53819.63,42724.14,399,128.92
2371,20.0,673.99,43722.56,146,88.34
2372,20.0,847.52,52179.74,248,116.77
2373,20.0,867.12,51491.4,433,109.13
2374,20.0,1424.49,46350.29,2111,120.13
2375,20.0,1806.16,37542.01,200,99.57
2376,20.0,2086.53,36416.89,238,108.4
2377,20.0,2233.03,11648.83,395,110.7
2378,20.0,2599.8,54158.7,969,121.57
2379,20.0,2846.23,23986.51,973,131.63
2380,20.0,3076.67,33105.25,384,126.9
2381,20.0,3339.92,20037.16,173,120.13
2382,20.0,3829.97,32114.32,393,99.96
2383,20.0,4823.48,42527.77,156,104.33
2384,20.0,5965.78,32764.28,151,101.3
2385,20.0,6391.39,30229.48,305,114.49
2386,20.0,6474.79,35360.65,1159,121.25
2387,20.0,7073.49,34220.83,779,108.62
2388,20.0,7170.72,20415.65,220,99.58
2389,20.0,7291.3,27440.05,198,110.83
2390,20.0,7479.55,16703.14,1012,135.63
2391,20.0,7508.84,50591.52,537,109.46
2392,20.0,7741.54,45131.48,228,122.2
2393,20.0,8045.58,44649.3,307,114.76
2394,20.0,8079.4,33608.07,171,119.74
2395,20.0,8136.57,28341.49,285,152.61
2396,20.0,8183.92,25611.43,1422,128.09
2397,20.0,8213.83,18323.66,482,129.43
2398,20.0,8378.55,49462.63,293,100.9
2399,20.0,8629.19,15284.0,628,140.69
2400,20.0,8757.55,26680.75,1182,123.04
2401,20.0,8871.1,51854.53,258,94.79
2402,20.0,10131.54,33387.36,655,135.04
2403,20.0,10456.52,31084.89,493,124.76
2404,20.0,10465.6,27366.22,1584,142.23
2405,20.0,11730.24,12062.36,212,116.03
2406,20.0,11776.76,14561.35,846,125.92
2407,20.0,11870.69,31340.22,321,131.75
2408,20.0,12176.88,21623.8,1797,137.01
2409,20.0,12572.42,14576.02,133,100.05
2410,20.0,12596.04,48746.26,1074,116.81
2411,20.0,13297.74,36512.22,588,120.85
2412,20.0,13676.59,48362.15,609,108.73
2413,20.0,13836.66,49675.49,686,121.33
2414,20.0,14822.79,45458.87,334,150.12
2415,20.0,14990.37,50213.65,346,120.7
2416,20.0,15770.22,44156.56,728,122.96
2417,20.0,17581.76,22545.93,880,123.43
2418,20.0,17715.21,49823.25,491,155.19
2419,20.0,17976.63,52515.94,704,115.01
2420,20.0,17983.93,11552.24,1262,128.12
2421,20.0,18012.51,26676.79,551,133.08
2422,20.0,18041.21,45202.94,312,98.89
2423,20.0,19455.94,52210.13,231,92.85
2424,20.0,20032.11,31550.35,617,118.37
2425,20.0,20043.19,16005.11,591,118.99
2426,20.0,20132.18,15366.03,938,128.87
2427,20.0,20185.89,49667.71,237,124.92
2428,20.0,20730.61,17100.09,310,134.44
2429,20.0,20996.07,43615.34,184,90.08
2430,20.0,21115.8,2672.96,1546,144.52
2431,20.0,21395.54,27575.5,563,152.19
2432,20.0,22942.22,11826.26,787,136.11
2433,20.0,23018.8,31767.89,637,119.45
2434,20.0,23097.41,37151.52,190,105.35
2435,20.0,24134.98,13835.97,1095,131.42
2436,20.0,24412.01,40899.84,1695,120.97
2437,20.0,24753.65,39483.01,134,100.26
2438,20.0,25734.57,35266.76,186,108.51
2439,20.0,25869.17,39188.07,466,125.63
2440,20.0,25882.9,45479.37,1440,122.18
2441,20.0,26606.46,23360.4,2426,124.73
2442,20.0,26635.38,37744.65,937,138.51
2443,20.0,27215.68,30273.98,984,126.79
2444,20.0,28482.89,5938.34,214,135.42
2445,20.0,28856.43,48968.5,176,87.06
2446,20.0,29296.55,35272.1,467,132.77
2447,20.0,31662.33,44452.5,289,142.45
2448,20.0,31901.33,52037.81,700,125.39
2449,20.0,32231.19,42011.81,263,133.96
2450,20.0,33255.06,10170.08,1668,128.97
2451,20.0,33475.34,41799.56,1482,111.62
2452,20.0,33503.59,31178.26,272,128.26
2453,20.0,33892.37,27149.87,1083,119.16
2454,20.0,35164.11,31647.73,167,87.67
2455,20.0,35769.41,2357.65,1771,129.89
2456,20.0,36459.92,36196.49,2089,130.31
2457,20.0,36680.43,34831.76,1493,129.96
2458,20.0,37446.56,25803.61,306,145.99
2459,20.0,38471.79,53597.64,722,113.95
2460,20.0,38589.58,20528.26,1863,122.63
2461,20.0,39377.36,29711.7,679,118.83
2462,20.0,39660.01,36271.34,723,134.62
2463,20.0,40918.44,53357.19,561,112.63
2464,20.0,41331.83,44890.68,216,106.51
2465,20.0,42129.15,11941.8,630,115.08
2466,20.0,42809.82,35180.35,943,130.18
2467,20.0,42822.13,7959.85,1852,132.92
2468,20.0,43868.25,7884.58,1140,131.11
2469,20.0,43953.97,28129.23,156,108.34
2470,20.0,44094.86,44814.09,401,150.59
2471,20.0,47148.45,35795.95,782,143.57
2472,20.0,48120.53,16419.45,2349,139.34
2473,20.0,48205.72,30950.5,886,149.68
2474,20.0,48320.79,22465.86,2780,125.92
2475,20.0,48801.92,35561.41,1374,135.19
2476,20.0,49776.35,42681.16,666,113.98
2477,20.0,50392.91,22762.78,404,130.82
2478,20.0,50619.32,5911.5,382,120.69
2479,20.0,50766.93,4141.54,527,129.72
2480,20.0,50971.63,6342.73,100,83.02
2481,20.0,51121.74,3806.72,427,145.02
2482,20.0,51175.47,9920.86,1853,122.79
2483,20.0,51218.11,46250.33,676,122.32
2484,20.0,51561.67,49999.36,921,112.24
2485,20.0,52256.46,50922.47,504,106.9
2486,20.0,52259.76,30394.81,202,97.64
2487,20.0,52376.14,50526.26,419,120.25
2488,20.0,52884.31,24359.79,1866,131.61
2489,20.0,53006.68,14927.52,1893,123.79
2490,20.0,53087.33,7157.99,851,143.93
2491,20.0,53430.54,36311.33,665,121.09
2492,20.0,53525.27,7160.93,651,109.28
2493,20.0,54238.79,11890.19,851,127.23
2494,21.0,656.78,43727.97,169,105.16
2495,21.0,844.25,52183.55,246,126.88
2496,21.0,853.59,51487.01,393,103.65
2497,21.0,1424.14,46349.09,2161,119.5
2498,21.0,1795.09,37533.59,185,102.47
2499,21.0,2231.42,11640.68,311,103.24
2500,21.0,2602.68,54152.67,884,115.46
2501,21.0,2835.38,23985.88,999,132.47
2502,21.0,3081.52,33104.54,348,117.24
2503,21.0,3333.92,20002.8,114,99.03
2504,21.0,3834.91,32109.99,462,115.06
2505,21.0,4590.4,35900.98,621,121.72
2506,21.0,5967.45,32770.99,172,108.53
2507,21.0,6281.1,6946.24,203,138.4
2508,21.0,6387.86,30232.75,330,117.19
2509,21.0,6470.45,35333.57,1278,125.58
2510,21.0,7076.76,34214.11,761,100.52
2511,21.0,7179.41,20433.31,234,103.8
2512,21.0,7295.1,27445.37,195,112.78
2513,21.0,7486.72,16709.39,847,128.12
2514,21.0,7487.13,50591.69,667,132.66
2515,21.0,7724.12,45146.38,231,110.28
2516,21.0,8054.87,44632.17,325,108.9
2517,21.0,8220.6,18342.9,412,114.37
2518,21.0,8374.86,49470.59,279,102.17
2519,21.0,8633.6,15285.66,439,119.59
2520,21.0,8753.9,26669.31,1289,134.22
2521,21.0,8872.27,51849.29,280,99.64
2522,21.0,10133.46,33385.0,635,138.82
2523,21.0,10471.15,27362.45,306,133.3
